Id,Id2,Geography,Median household income in 1999
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",41179
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",60270
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",30678
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",51972
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",33822
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",26353
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",32310
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",24878
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",32014
1400000US36047079600,36047079600,"Census Tract 796, Kings County, New York",29879
1400000US36047079800,36047079800,"Census Tract 798, Kings County, New York",29747
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",42225
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",31919
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",26287
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",34831
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",32784
1400000US36047081200,36047081200,"Census Tract 812, Kings County, New York",0
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",45179
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",39333
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",30144
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",28015
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",29091
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",31193
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",36866
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",25946
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",27623
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",49231
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",58990
1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",45292
1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",57623
1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",50125
1400000US36047084200,36047084200,"Census Tract 842, Kings County, New York",53750
1400000US36047084400,36047084400,"Census Tract 844, Kings County, New York",36500
1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",44569
1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",47115
1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",63807
1400000US36047085200,36047085200,"Census Tract 852, Kings County, New York",0
1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",50817
1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",33796
1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",32972
1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",43548
1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",30291
1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",40094
1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",38646
1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",33317
1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",31919
1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",45429
1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",23311
1400000US36047087402,36047087402,"Census Tract 874.02, Kings County, New York",0
1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",31958
1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",29260
1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",37434
1400000US36047088200,36047088200,"Census Tract 882, Kings County, New York",27348
1400000US36047088400,36047088400,"Census Tract 884, Kings County, New York",23879
1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",29271
1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",30299
1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",23431
1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",21717
1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",32619
1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",28893
1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",37331
1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",17869
1400000US36047090200,36047090200,"Census Tract 902, Kings County, New York",18348
1400000US36047090400,36047090400,"Census Tract 904, Kings County, New York",29702
1400000US36047090600,36047090600,"Census Tract 906, Kings County, New York",10805
1400000US36047090800,36047090800,"Census Tract 908, Kings County, New York",12899
1400000US36047091000,36047091000,"Census Tract 910, Kings County, New York",7987
1400000US36047091200,36047091200,"Census Tract 912, Kings County, New York",8182
1400000US36047091400,36047091400,"Census Tract 914, Kings County, New York",20677
1400000US36047091600,36047091600,"Census Tract 916, Kings County, New York",23967
1400000US36047091800,36047091800,"Census Tract 918, Kings County, New York",24934
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",28125
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",30703
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",38009
1400000US36047093000,36047093000,"Census Tract 930, Kings County, New York",35296
1400000US36047093400,36047093400,"Census Tract 934, Kings County, New York",33142
1400000US36047093600,36047093600,"Census Tract 936, Kings County, New York",47688
1400000US36047093800,36047093800,"Census Tract 938, Kings County, New York",34238
1400000US36047094000,36047094000,"Census Tract 940, Kings County, New York",45357
1400000US36047094200,36047094200,"Census Tract 942, Kings County, New York",41324
1400000US36047094401,36047094401,"Census Tract 944.01, Kings County, New York",50237
1400000US36047094402,36047094402,"Census Tract 944.02, Kings County, New York",14728
1400000US36047095000,36047095000,"Census Tract 950, Kings County, New York",48036
1400000US36047095400,36047095400,"Census Tract 954, Kings County, New York",42045
1400000US36047095600,36047095600,"Census Tract 956, Kings County, New York",48934
1400000US36047095800,36047095800,"Census Tract 958, Kings County, New York",52109
1400000US36047096000,36047096000,"Census Tract 960, Kings County, New York",66250
1400000US36047096200,36047096200,"Census Tract 962, Kings County, New York",35703
1400000US36047096400,36047096400,"Census Tract 964, Kings County, New York",45929
1400000US36047096600,36047096600,"Census Tract 966, Kings County, New York",50536
1400000US36047096800,36047096800,"Census Tract 968, Kings County, New York",45329
1400000US36047097000,36047097000,"Census Tract 970, Kings County, New York",37527
1400000US36047097400,36047097400,"Census Tract 974, Kings County, New York",48707
1400000US36047098200,36047098200,"Census Tract 982, Kings County, New York",15300
1400000US36047098400,36047098400,"Census Tract 984, Kings County, New York",54286
1400000US36047098600,36047098600,"Census Tract 986, Kings County, New York",54444
1400000US36047098800,36047098800,"Census Tract 988, Kings County, New York",42500
1400000US36047099000,36047099000,"Census Tract 990, Kings County, New York",42283
1400000US36047099200,36047099200,"Census Tract 992, Kings County, New York",46354
1400000US36047099400,36047099400,"Census Tract 994, Kings County, New York",49635
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",45345
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",52614
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",51328
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",49572
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",55375
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",44844
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",48854
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",48355
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",75319
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",50769
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",58800
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",46046
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",49250
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",50192
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",58796
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",15524
1400000US36047105800,36047105800,"Census Tract 1058, Kings County, New York",16919
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",0
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",41196
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",33750
1400000US36047110000,36047110000,"Census Tract 1100, Kings County, New York",33056
1400000US36047110200,36047110200,"Census Tract 1102, Kings County, New York",23716
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",20625
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",15722
1400000US36047111200,36047111200,"Census Tract 1112, Kings County, New York",30921
1400000US36047111400,36047111400,"Census Tract 1114, Kings County, New York",23421
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",26861
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",30145
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",26778
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",32284
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",21738
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",25802
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",18333
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",20288
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",11204
1400000US36047113600,36047113600,"Census Tract 1136, Kings County, New York","2,500-"
1400000US36047113800,36047113800,"Census Tract 1138, Kings County, New York",12583
1400000US36047114000,36047114000,"Census Tract 1140, Kings County, New York",17750
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",37422
